Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Island_encoded,Cluster
5/29/2022,ID-PB,Papua Barat,7,0,1,6,31439,381,31000,58,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,27561.12,0.0,334.01,33.4,1.21%,98.60%,0.88,1.0,1,1
5/30/2022,ID-YO,Daerah Istimewa Yogyakarta,1,0,2,-1,220698,5903,214677,118,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,60781.35,0.0,1625.72,162.57,2.67%,97.27%,0.07,1.0,0,1
5/30/2022,ID-PB,Papua Barat,4,0,7,-3,31443,381,31007,55,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,27564.63,0.0,334.01,33.4,1.21%,98.61%,0.57,1.0,1,1
5/31/2022,ID-YO,Daerah Istimewa Yogyakarta,13,0,4,9,220711,5903,214681,127,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.58,60784.93,0.0,1625.72,162.57,2.67%,97.27%,13.0,1.0,0,1
5/31/2022,ID-PA,Papua,1,0,0,1,48600,579,47961,60,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11197.26,0.0,133.4,13.34,1.19%,98.69%,1.0,1.0,1,1
5/31/2022,ID-PB,Papua Barat,10,0,6,4,31453,381,31013,59,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,8.77,27573.4,0.0,334.01,33.4,1.21%,98.60%,2.5,1.0,1,1
6/1/2022,ID-YO,Daerah Istimewa Yogyakarta,43,0,0,43,220754,5903,214681,170,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.84,60796.77,0.0,1625.72,162.57,2.67%,97.25%,3.31,1.0,0,1
6/1/2022,ID-PA,Papua,1,0,0,1,48601,579,47961,61,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11197.49,0.0,133.4,13.34,1.19%,98.68%,1.0,1.0,1,1
6/1/2022,ID-PB,Papua Barat,3,0,2,1,31456,381,31015,60,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27576.03,0.0,334.01,33.4,1.21%,98.60%,0.3,1.0,1,1
6/2/2022,ID-PA,Papua,2,0,0,2,48603,579,47961,63,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11197.95,0.0,133.4,13.34,1.19%,98.68%,2.0,1.0,1,1
6/2/2022,ID-PB,Papua Barat,5,0,1,4,31461,381,31016,64,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,27580.41,0.0,334.01,33.4,1.21%,98.59%,1.67,1.0,1,1
6/3/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,3,2,220763,5905,214684,174,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60799.25,0.0,1626.27,162.63,2.67%,97.25%,1.25,0.0,0,1
6/3/2022,ID-PA,Papua,2,0,0,2,48605,579,47961,65,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11198.41,0.0,133.4,13.34,1.19%,98.68%,1.0,1.0,1,1
6/3/2022,ID-PB,Papua Barat,6,0,1,5,31467,381,31017,69,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27585.67,0.0,334.01,33.4,1.21%,98.57%,1.2,1.0,1,1
6/4/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,4,1,220768,5905,214688,175,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60800.63,0.0,1626.27,162.63,2.67%,97.25%,1.0,1.0,0,1
6/4/2022,ID-PA,Papua,2,0,0,2,48607,579,47961,67,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11198.87,0.0,133.4,13.34,1.19%,98.67%,1.0,1.0,1,1
6/4/2022,ID-PB,Papua Barat,12,0,15,-3,31479,381,31032,66,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,10.52,27596.19,0.0,334.01,33.4,1.21%,98.58%,2.0,1.0,1,1
6/5/2022,ID-PA,Papua,2,0,0,2,48609,579,47961,69,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11199.33,0.0,133.4,13.34,1.19%,98.67%,1.0,1.0,1,1
6/5/2022,ID-PB,Papua Barat,8,0,9,-1,31487,381,31041,65,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.01,27603.2,0.0,334.01,33.4,1.21%,98.58%,0.67,1.0,1,1
6/6/2022,ID-YO,Daerah Istimewa Yogyakarta,7,0,4,3,220781,5906,214699,176,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.93,60804.21,0.0,1626.54,162.65,2.68%,97.25%,1.17,0.0,0,1
6/6/2022,ID-PA,Papua,2,0,0,2,48611,579,47961,71,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11199.79,0.0,133.4,13.34,1.19%,98.66%,1.0,1.0,1,1
6/6/2022,ID-PB,Papua Barat,7,0,0,7,31494,381,31041,72,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,27609.34,0.0,334.01,33.4,1.21%,98.56%,0.88,1.0,1,1
6/7/2022,ID-YO,Daerah Istimewa Yogyakarta,6,0,3,3,220787,5906,214702,179,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60805.86,0.0,1626.54,162.65,2.67%,97.24%,0.86,1.0,0,1
6/7/2022,ID-PA,Papua,1,0,0,1,48612,579,47961,72,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11200.02,0.0,133.4,13.34,1.19%,98.66%,0.5,1.0,1,1
6/7/2022,ID-PB,Papua Barat,6,0,6,0,31500,381,31047,72,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27614.6,0.0,334.01,33.4,1.21%,98.56%,0.86,1.0,1,1
6/8/2022,ID-YO,Daerah Istimewa Yogyakarta,6,0,13,-7,220793,5906,214715,172,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60807.52,0.0,1626.54,162.65,2.67%,97.25%,1.0,1.0,0,1
6/8/2022,ID-PA,Papua,3,0,0,3,48615,579,47961,75,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11200.71,0.0,133.4,13.34,1.19%,98.65%,3.0,1.0,1,1
6/8/2022,ID-PB,Papua Barat,5,0,9,-4,31505,381,31056,68,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,27618.98,0.0,334.01,33.4,1.21%,98.57%,0.83,1.0,1,1
6/9/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,25,-20,220798,5906,214740,152,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60808.89,0.0,1626.54,162.65,2.67%,97.26%,0.83,1.0,0,1
6/9/2022,ID-PA,Papua,2,0,32,-30,48617,579,47993,45,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11201.18,0.0,133.4,13.34,1.19%,98.72%,0.67,1.0,1,1
6/9/2022,ID-PB,Papua Barat,7,0,7,0,31512,381,31063,68,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,27625.12,0.0,334.01,33.4,1.21%,98.58%,1.4,1.0,1,1
6/10/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,17,-13,220802,5906,214757,139,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60809.99,0.0,1626.54,162.65,2.67%,97.26%,0.8,1.0,0,1
6/10/2022,ID-PB,Papua Barat,3,0,7,-4,31515,381,31070,64,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27627.75,0.0,334.01,33.4,1.21%,98.59%,0.43,1.0,1,1
6/11/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,1,3,220806,5906,214758,142,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60811.1,0.0,1626.54,162.65,2.67%,97.26%,1.0,1.0,0,1
6/11/2022,ID-PA,Papua,2,0,0,2,48620,580,47993,47,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11201.87,0.0,133.63,13.36,1.19%,98.71%,2.0,0.0,1,1
6/11/2022,ID-PB,Papua Barat,1,0,0,1,31516,381,31070,65,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27628.62,0.0,334.01,33.4,1.21%,98.58%,0.33,1.0,1,1
6/12/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,14,-11,220809,5906,214772,131,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,60811.92,0.0,1626.54,162.65,2.67%,97.27%,0.75,1.0,0,1
6/12/2022,ID-PA,Papua,1,0,0,1,48621,580,47993,48,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11202.1,0.0,133.63,13.36,1.19%,98.71%,0.5,1.0,1,1
6/12/2022,ID-PB,Papua Barat,1,0,0,1,31517,381,31070,66,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27629.5,0.0,334.01,33.4,1.21%,98.58%,1.0,1.0,1,1
6/13/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,1,4,220814,5906,214773,135,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60813.3,0.0,1626.54,162.65,2.67%,97.26%,1.67,1.0,0,1
6/13/2022,ID-PA,Papua,1,0,0,1,48622,580,47993,49,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11202.33,0.0,133.63,13.36,1.19%,98.71%,1.0,1.0,1,1
6/13/2022,ID-PB,Papua Barat,3,0,22,-19,31520,381,31092,47,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27632.13,0.0,334.01,33.4,1.21%,98.64%,3.0,1.0,1,1
6/14/2022,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,220815,5906,214773,136,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,60813.57,0.0,1626.54,162.65,2.67%,97.26%,0.2,1.0,0,1
6/14/2022,ID-PA,Papua,1,0,0,1,48623,580,47993,50,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11202.56,0.0,133.63,13.36,1.19%,98.70%,1.0,1.0,1,1
6/14/2022,ID-PB,Papua Barat,7,0,17,-10,31527,381,31109,37,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,27638.27,0.0,334.01,33.4,1.21%,98.67%,2.33,1.0,1,1
6/15/2022,ID-PA,Papua,3,0,0,3,48626,580,47993,53,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11203.25,0.0,133.63,13.36,1.19%,98.70%,3.0,1.0,1,1
6/15/2022,ID-PB,Papua Barat,5,0,18,-13,31532,381,31127,24,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,27642.65,0.0,334.01,33.4,1.21%,98.72%,0.71,1.0,1,1
6/16/2022,ID-YO,Daerah Istimewa Yogyakarta,6,0,0,6,220827,5907,214790,130,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60816.88,0.0,1626.82,162.68,2.67%,97.27%,1.0,0.0,0,1
6/16/2022,ID-PA,Papua,3,0,0,3,48629,580,47993,56,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11203.94,0.0,133.63,13.36,1.19%,98.69%,1.0,1.0,1,1
6/16/2022,ID-PB,Papua Barat,6,0,0,6,31538,381,31127,30,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27647.91,0.0,334.01,33.4,1.21%,98.70%,1.2,1.0,1,1
6/17/2022,ID-YO,Daerah Istimewa Yogyakarta,8,0,2,6,220835,5907,214792,136,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.2,60819.08,0.0,1626.82,162.68,2.67%,97.26%,1.33,1.0,0,1
6/17/2022,ID-PA,Papua,5,0,28,-23,48634,580,48021,33,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,11205.09,0.0,133.63,13.36,1.19%,98.74%,1.67,1.0,1,1
6/17/2022,ID-PB,Papua Barat,5,0,0,5,31543,381,31127,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,27652.29,0.0,334.01,33.4,1.21%,98.68%,0.83,1.0,1,1
6/18/2022,ID-YO,Daerah Istimewa Yogyakarta,8,0,1,7,220843,5907,214793,143,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.2,60821.29,0.0,1626.82,162.68,2.67%,97.26%,1.0,1.0,0,1
6/18/2022,ID-PA,Papua,7,0,0,7,48641,580,48021,40,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.61,11206.71,0.0,133.63,13.36,1.19%,98.73%,1.4,1.0,1,1
6/18/2022,ID-PB,Papua Barat,1,0,1,0,31544,381,31128,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27653.17,0.0,334.01,33.4,1.21%,98.68%,0.2,1.0,1,1
6/19/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,0,5,220848,5907,214793,148,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60822.66,0.0,1626.82,162.68,2.67%,97.26%,0.63,1.0,0,1
6/19/2022,ID-PA,Papua,0,0,0,0,48641,580,48021,40,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11206.71,0.0,133.63,13.36,1.19%,98.73%,0.0,1.0,1,1
6/19/2022,ID-PB,Papua Barat,1,0,0,1,31545,381,31128,36,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27654.05,0.0,334.01,33.4,1.21%,98.68%,1.0,1.0,1,1
6/20/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,20,-17,220851,5907,214813,131,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,60823.49,0.0,1626.82,162.68,2.67%,97.27%,0.6,1.0,0,1
6/20/2022,ID-PB,Papua Barat,1,0,1,0,31546,381,31129,36,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27654.92,0.0,334.01,33.4,1.21%,98.68%,1.0,1.0,1,1
6/21/2022,ID-YO,Daerah Istimewa Yogyakarta,8,0,2,6,220859,5907,214815,137,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.2,60825.69,0.0,1626.82,162.68,2.67%,97.26%,2.67,1.0,0,1
6/21/2022,ID-PA,Papua,4,0,0,4,48649,580,48021,48,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11208.55,0.0,133.63,13.36,1.19%,98.71%,1.0,1.0,1,1
6/21/2022,ID-PB,Papua Barat,3,0,1,2,31549,381,31130,38,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27657.55,0.0,334.01,33.4,1.21%,98.67%,3.0,1.0,1,1
6/22/2022,ID-YO,Daerah Istimewa Yogyakarta,14,0,0,14,220873,5907,214815,151,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.86,60829.55,0.0,1626.82,162.68,2.67%,97.26%,1.75,1.0,0,1
6/22/2022,ID-PA,Papua,2,0,0,2,48651,580,48021,50,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11209.01,0.0,133.63,13.36,1.19%,98.71%,0.5,1.0,1,1
6/22/2022,ID-PB,Papua Barat,0,0,1,-1,31549,381,31131,37,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,27657.55,0.0,334.01,33.4,1.21%,98.68%,0.0,1.0,1,1
6/23/2022,ID-YO,Daerah Istimewa Yogyakarta,11,0,1,10,220884,5907,214816,161,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.03,60832.58,0.0,1626.82,162.68,2.67%,97.25%,0.79,1.0,0,1
6/23/2022,ID-PA,Papua,1,0,0,1,48652,580,48021,51,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11209.24,0.0,133.63,13.36,1.19%,98.70%,0.5,1.0,1,1
6/24/2022,ID-PA,Papua,1,0,0,1,48653,580,48021,52,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11209.47,0.0,133.63,13.36,1.19%,98.70%,1.0,1.0,1,1
6/24/2022,ID-PB,Papua Barat,4,0,3,1,31557,381,31142,34,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,27664.57,0.0,334.01,33.4,1.21%,98.68%,1.0,1.0,1,1
6/25/2022,ID-YO,Daerah Istimewa Yogyakarta,11,0,15,-4,220909,5908,214832,169,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.03,60839.46,0.0,1627.09,162.71,2.67%,97.25%,0.79,0.0,0,1
6/25/2022,ID-PA,Papua,5,0,0,5,48658,580,48021,57,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,11210.62,0.0,133.63,13.36,1.19%,98.69%,5.0,1.0,1,1
6/25/2022,ID-PB,Papua Barat,1,0,0,1,31558,381,31142,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27665.44,0.0,334.01,33.4,1.21%,98.68%,0.25,1.0,1,1
6/26/2022,ID-PA,Papua,2,0,0,2,48660,580,48021,59,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11211.08,0.0,133.63,13.36,1.19%,98.69%,0.4,1.0,1,1
6/26/2022,ID-PB,Papua Barat,2,0,5,-3,31560,381,31147,32,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27667.2,0.0,334.01,33.4,1.21%,98.69%,2.0,1.0,1,1
6/27/2022,ID-YO,Daerah Istimewa Yogyakarta,9,0,0,9,220923,5909,214846,168,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.48,60843.32,0.0,1627.37,162.74,2.67%,97.25%,1.8,0.0,0,1
6/27/2022,ID-PA,Papua,4,0,13,-9,48664,580,48034,50,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11212.0,0.0,133.63,13.36,1.19%,98.71%,2.0,1.0,1,1
6/27/2022,ID-PB,Papua Barat,6,0,1,5,31566,381,31148,37,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27672.46,0.0,334.01,33.4,1.21%,98.68%,3.0,1.0,1,1
6/28/2022,ID-YO,Daerah Istimewa Yogyakarta,21,0,9,12,220944,5909,214855,180,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,5.78,60849.1,0.0,1627.37,162.74,2.67%,97.24%,2.33,1.0,0,1
6/28/2022,ID-PA,Papua,2,0,0,2,48666,580,48034,52,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11212.46,0.0,133.63,13.36,1.19%,98.70%,0.5,1.0,1,1
